Namespace,mean,median,max,min,var,Thread,Action
OrganizationCPUUsage,1007.3172097222222,1007.5903045,1039.045497,976.337315,375.4917196436929,50,create_organization
TeamCPUUsage,326.9305394166667,326.4925045,330.862165,323.859523,4.180221710003224,50,create_organization
PlanCPUUsage,225.2476728888889,225.241747,225.926303,224.517356,0.19715790316021709,50,create_organization
StorageCPUUsage,242.95023174999994,242.927951,243.269368,242.602402,0.038944282062877575,50,create_organization
CPUUsage,86.67420088888888,86.675698,86.843132,86.5015,0.012125937913129938,100,create_user_profile
AuthCPUUsage,86.67420088888888,86.675698,86.843132,86.5015,0.012125937913129938,100,create_user_profile
WebsocketCPUUsage,738.4572437777778,737.081963,772.269146,706.661272,406.083512342532,100,create_user_profile
WebGatewayCPUUsage,362.0022237222222,362.483387,384.314813,341.424432,180.52042169217046,100,create_user_profile
JobCPUUsage,906.5814403055557,906.658013,945.513125,870.376952,534.6070204776463,100,create_user_profile
UserProfileCPUUsage,374.59723855555563,372.975483,411.835217,339.287915,487.14416214713657,100,create_user_profile
UserPreferenceCPUUsage,131.3478649722222,131.458542,131.92873,130.241197,0.2333185433937437,100,create_user_profile
OrganizationCPUUsage,933.8768410555555,934.495313,952.674521,915.065183,132.74000155040463,100,create_user_profile
TeamCPUUsage,311.9394260555556,311.888197,318.334085,304.585169,16.87390702667443,100,create_user_profile
PlanCPUUsage,222.8725239722222,222.908968,223.609365,222.028276,0.23139542974979632,100,create_user_profile
StorageCPUUsage,241.9441879166667,241.949531,242.307107,241.539491,0.05066321010327851,100,create_user_profile
CPUUsage,85.90004569444444,86.013096,86.180981,85.352502,0.08949862836421862,100,create_file_object
AuthCPUUsage,85.90004569444444,86.013096,86.180981,85.352502,0.08949862836421862,100,create_file_object
WebsocketCPUUsage,650.4033400833333,650.176571,682.06746,623.744071,307.1515174450032,100,create_file_object
WebGatewayCPUUsage,315.2439037222223,314.3876765,338.379902,293.641458,188.93234676965318,100,create_file_object
JobCPUUsage,809.9087953611112,807.2712765,847.167503,781.345165,412.11247221786283,100,create_file_object
UserProfileCPUUsage,337.9333223055556,337.87623,338.683516,337.081791,0.22422160126570329,100,create_file_object
UserPreferenceCPUUsage,129.37852005555553,129.398238,129.849402,128.930504,0.08105316414388222,100,create_file_object
OrganizationCPUUsage,868.8847670555556,868.52322,896.100962,841.055348,304.94998347392504,100,create_file_object
TeamCPUUsage,299.3064032222222,298.942932,301.64203,298.321479,0.8385494037723492,100,create_file_object
PlanCPUUsage,220.75765119444446,220.792612,221.549568,219.986047,0.23268095871507266,100,create_file_object
StorageCPUUsage,209.74626649999996,210.264612,235.80992,183.186122,284.98383425787165,100,create_file_object
CPUUsage,81.64863322222224,81.628605,81.862031,81.320039,0.0169909295628067,100,create_organization
AuthCPUUsage,81.64863322222224,81.628605,81.862031,81.320039,0.0169909295628067,100,create_organization
WebsocketCPUUsage,298.2286519444445,298.2611205,310.662915,285.812484,64.0790492428931,100,create_organization
WebGatewayCPUUsage,237.70901772222228,241.236936,265.567633,202.308193,382.84238559886404,100,create_organization
JobCPUUsage,494.08199944444436,490.614225,532.191345,465.326767,382.1682740458253,100,create_organization
UserProfileCPUUsage,250.70704061111115,249.150748,268.070791,236.181511,91.88292519949566,100,create_organization
UserPreferenceCPUUsage,121.75734683333333,121.770694,122.267206,121.273078,0.07948422033637127,100,create_organization
OrganizationCPUUsage,439.0758264444445,441.056203,470.45837,405.184402,462.18492417324575,100,create_organization
TeamCPUUsage,265.3581750000001,265.2869505,266.926095,263.946026,0.7658547578757712,100,create_organization
PlanCPUUsage,208.76387016666666,208.729629,209.483783,208.104255,0.16613110713271664,100,create_organization
StorageCPUUsage,168.09532124999998,168.08913,168.444938,167.768321,0.04118663207962268,100,create_organization
